"Geneid","GeneName","NewName","9_SC1","10_Ssh1","11_SC2","12_Ssh2"
"ENSG00000134109","EDEM1","ENSG00000134109_EDEM1",54.410768830257,60.1140420581523,89.013087926913,73.0895243986121
"ENSG00000134138","MEIS2","ENSG00000134138_MEIS2",10.6097414846878,7.97840791923724,7.70577973141958,6.60135609975659
"ENSG00000134146","DPH6","ENSG00000134146_DPH6",6.88199447655425,5.51965327745972,5.15607320264104,3.19281275413064
"ENSG00000134152","KATNBL1","ENSG00000134152_KATNBL1",36.3455333293021,32.1143463415838,32.5229232781973,30.8926207021289
"ENSG00000134153","EMC7","ENSG00000134153_EMC7",51.686646016621,62.2717247029774,60.5696950947613,71.8382869679393
"ENSG00000134186","PRPF38B","ENSG00000134186_PRPF38B",80.8992788207444,69.8487032929449,75.1313523813409,68.5160358589115
"ENSG00000134198","TSPAN2","ENSG00000134198_TSPAN2",1.29037396435392,4.76697328507885,3.79622972062582,4.78921913119596
"ENSG00000134202","GSTM3","ENSG00000134202_GSTM3",8.92508658678129,19.4693224695852,13.7684152554041,21.8319358593257
"ENSG00000134215","VAV3","ENSG00000134215_VAV3",32.0084430602237,56.9527860901526,16.5447623645185,37.2351000920911
"ENSG00000134222","PSRC1","ENSG00000134222_PSRC1",92.2617384513053,24.6879037500926,42.4951088129756,28.8647531420729
"ENSG00000134242","PTPN22","ENSG00000134242_PTPN22",1.29037396435392,2.55911197409496,1.69980435251902,2.32989038814938
"ENSG00000134243","SORT1","ENSG00000134243_SORT1",17.5275796824741,23.9854024238704,10.7087674208699,26.9231778186151
"ENSG00000134245","WNT2B","ENSG00000134245_WNT2B",1.29037396435392,2.30821864330134,1.81312464268696,1.72584473196251
"ENSG00000134247","PTGFRN","ENSG00000134247_PTGFRN",175.634234037061,223.044171075532,180.915843253108,238.598034193817
"ENSG00000134248","LAMTOR5","ENSG00000134248_LAMTOR5",82.3688713912586,101.611798971418,84.8768973357833,102.299446487078
"ENSG00000134250","NOTCH2","ENSG00000134250_NOTCH2",34.1232226129148,26.8455863949177,26.4036276091289,28.4764380773814
"ENSG00000134253","TRIM45","ENSG00000134253_TRIM45",11.4699907942571,10.8385918902845,8.15906089209132,9.79416885388722
"ENSG00000134255","CEPT1","ENSG00000134255_CEPT1",39.9657491737395,38.5372156099006,35.2992703873118,41.5497119219973
"ENSG00000134256","CD101","ENSG00000134256_CD101",0.645186982176961,0.501786661587248,1.13320290167935,0.64719177448594
"ENSG00000134258","VTCN1","ENSG00000134258_VTCN1",1.18284280065776,0.702501326222147,0.0566601450839675,0.0431461182990627
"ENSG00000134259","NGF","ENSG00000134259_NGF",1.79218606160267,1.25446665396812,4.75945218705327,3.45168946392501
